issue_id	source_packet	assistant_label	first_pass_label	first_pass_confidence	first_pass_evidence_span	first_pass_notes	selection_score	selection_reason	audit_bucket	audit_score	priority_score	original_assistant_label	suggested_label	silver_label	heuristic_label	tfidf_label	modernbert_label	mpnet_label	issue_ledger_label	structured_label	assistant_evidence_span	assistant_notes
BUj9VSCoET__r01	ICLR 2025 expanded80 v1	unresolved	unresolved	3	**Q1.** The combination of multiple base policies and MoE adds complexity, which goes against the original spirit of residual RL to reduce exploration burden. **A1.** From the perspective of method simplicity, ResDex, consisting of two main components (the MoE and residual RL), is the **simplest design for universal dexterous grasping**. It avoids the complex curriculum design and proves to be insensitive to the...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
BUj9VSCoET__r03	ICLR 2025 expanded80 v1	unresolved	unresolved	3	**Q1.** The proposed method's limitations and failure cases. **A1.** One notable limitation of our approach is its current inability to be directly applied to functional grasping tasks. This limitation stems from the fact that our base policies are trained with restricted observations, which do not adequately capture the intricacies required for fine-grained functional grasping. Future efforts could focus on...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
BUj9VSCoET__r04	ICLR 2025 expanded80 v1	unresolved	unresolved	3	**Q1.** The combination of multiple base policies and MoE adds complexity, which goes against the original spirit of residual RL to reduce exploration burden. **A1.** From the perspective of method simplicity, ResDex, consisting of two main components (the MoE and residual RL), is the **simplest design for universal dexterous grasping**. It avoids the complex curriculum design and proves to be insensitive to the...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			fixed	partially_fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
E4LAVLXAHW__r03	ICLR 2025 expanded80 v1	unresolved	unresolved	3	**Q3: Are the explored cache implementations impractical?**\ We first highlight that in [4] the authors do not provide a concrete instantiation of the cache mechanism. Hence, we believe we are first to discuss concretely how a model provider could deploy the cache in practice. We consider two options that we found natural: per-user and global cache. We strongly disagree with the claim that a per-user cache is not...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
KnoS9XxIlK__r02	ICLR 2025 expanded80 v1	unresolved	unresolved	3	**W1:** The theoretical justification for the proposed multi-power law is limited. The formulation of the law in Equation 2 lacks rigorous derivation or justification，doubting its generalizability. **A:** We appreciate the reviewer's interest in scaling law theory and concerns regarding the theoretical justification of our paper. 1. Even though we don't have rigorous justification, we do extensive experiments,...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
KnoS9XxIlK__r04	ICLR 2025 expanded80 v1	unresolved	unresolved	3	Thank you for your appreciation of the multi-power law. We have added evaluations on larger model sizes, different model types, and the performance of optimized LR schedules on downstream datasets to validate the flexibility of the multi-power law. You can find these details in **General Response**. **Q1：** How do you treat warm-up stage in your derivation and experiments? **A:** We incorporate the effect of warm-up...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
L14sqcrUC3__r01	ICLR 2025 expanded80 v1	unresolved	unresolved	3	Thank you for the review! We would like to address the weaknesses you pointed out in our paper. > It would be nice to have this information either in Figure 1 or as another column of Table 3 in order to get a better feeling of how the methods perform. We will add information about the average percentage improvement over MLP in the appendix of the revised paper, shortly. > I am not fully convinced that it is due to...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
L14sqcrUC3__r03	ICLR 2025 expanded80 v1	unresolved	unresolved	3	"--- ## Kaggle Data > The paper presents data from Kaggle as the ""holy grail"" for real-world data and benchmarks. > Specifically, the paragraph about Kaggle in the related work section (Line 113) lacks any critical reflection of data from Kaggle. We only meant that there are more good datasets on Kaggle than in other sources. We do agree that a general dataset from Kaggle suffers from many issues, and conducted a..."	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
QEHrmQPBdd__r02	ICLR 2025 expanded80 v1	unresolved	unresolved	3	> **Question 1:** The number of examples with subtle errors drops significantly (519 → 183). The main reason for this drop is the limited success of the many-shot jailbreak technique in producing responses with injected factual errors. Here are the details of the filtering process: - Reason 1: The error injection process is not successful -> filter out 183 samples - Reason 2: The correct information still remains in...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
QEHrmQPBdd__r03	ICLR 2025 expanded80 v1	unresolved	unresolved	3	> **Question 1:** The number of examples with subtle errors drops significantly (519 → 183). The main reason for this drop is the limited success of the many-shot jailbreak technique in producing responses with injected factual errors. Here are the details of the filtering process: - Reason 1: The error injection process is not successful -> filter out 183 samples - Reason 2: The correct information still remains in...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
Sd4wYYOhmY__r04	ICLR 2025 expanded80 v1	unresolved	unresolved	3	"We thank the reviewer for the extensive feedback. *Two quick comments before we start*: - There are many questions in the review, so our reply takes multiple posts. - (minor) It seems that some of the weaknesses are closer to questions in spirit. > The technical novelty of the paper is somewhat small Please, see the ""Big picture"" part of the global post. While our method is easy to implement (which we see as its..."	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
WwmtcGr4lP__r02	ICLR 2025 expanded80 v1	unresolved	unresolved	3	Thank you for your questions and comments. We have tried to address the weaknesses listed in detail, in each of the questions raised. Please let us know if any further clarification is needed. **Q.1 Rationale for VAEs with DDPMs** * The use of VAE provides us two main benefits - (1) reduces dimensionality and helps reduce GPU memory used and (2) learns a latent space in a generative manner unlike autoencoders. **1....	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""partially_fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
WwmtcGr4lP__r03	ICLR 2025 expanded80 v1	unresolved	unresolved	3	Thank you for your in-depth feedback and comments. Please find our responses below. We hope we have addressed all your concerns. Please let us know if any additional clarification is needed from us. **WEAKNESSES** **W.1: Datasets used** * For cell lines, we use the mutation profiles from CCLE DepMap portal, with responses from GDSCv2[1, 3], similar to [2]. This involves matching cell line names across both datasets...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""partially_fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
WwmtcGr4lP__r05	ICLR 2025 expanded80 v1	unresolved	unresolved	3	**W.5: Train-test data splits** * We have clarified this in the revised paper, section 4.1. The numbers correspond to the number of sample, drug pairs (either patient or cell line) found in the train, validation, test splits. The 3 CV splits of patients had 488 patient, drug pairs in training fold 0, 488 pairs in training fold 1 and 487 pairs in training fold 2, 53, 54 and 56 pairs in validation fold 0, 1 and 2; and...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""partially_fixed"", ""structured"": ""partially_fixed"", ""tfidf"": ""fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
ZS7UEI3vG5__r01	ICLR 2025 expanded80 v1	unresolved	unresolved	3	Minor comments: -Line 53: “resoursed”->“resourses” $\textbf{Response:}$ Thank you we fixed it. -Lines 109-114: The example here needs some rephrasing. I get the point you are making, but technically, when you fix a set (S=[0,1] in this case), the mass assigned to it and the variance of the distribution, there is a unique distribution (NOT multiple ones) satisfying these constraints. Maybe you could say O(α) mass....	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
bqf0aCF3Dd__r01	ICLR 2025 expanded80 v1	unresolved	unresolved	3	Thank you very much for your careful review and feedback! > Q1: About solution space distribution. **A1**: Thank you for your valuable comments. Black-box optimization has been developed and applied across a wide range of fields. However, its widespread adoption in real-world applications has been hindered by the need for frequent evaluations. In many tasks, evaluating the objective function is costly, risky, or...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""unresolved"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			fixed	partially_fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
gx1wHnf5Vp__r02	ICLR 2025 expanded80 v1	unresolved	unresolved	3	## Comparative Analysis of Global vs Layer-wise Load Balancing > The way the load-balancing loss is applied seems ineffective. Could you elaborate why the loss was not applied layer-wise as that should prevent expert collapse. Even the model trained with Drop-upcycling shows half of the experts in layer 23 are not used by any of the domains. We appreciate the reviewer’s observation regarding the potential benefits...	"User-confirmed standard expanded80 validation on 2026-04-26; source=user-reviewed expanded80 assistant-adjudication draft; not an independent two-annotator IAA pass. Evidence source: aligned_response_excerpt. Source adjudication note: {""audit_bucket"": ""minority_unresolved"", ""evidence_source"": ""aligned_response_excerpt"", ""model_labels"": {""issue_ledger"": ""fixed"", ""modernbert"": ""unresolved"", ""mpnet"": ""fixed"", ""structured"": ""fixed"", ""tfidf"": ""partially_fixed""}, ""not_human_validated"": true, ""provenance"": ""provisional_assistant_adjudication_from_expanded80_frontier"", ""suggested_label"": ""unresolved""}"	36.810	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	unresolved	fixed	fixed	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""modernbert"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""unresolved"", ""mpnet"": ""fixed"", ""issue_ledger"": ""fixed""}}"
3ZAfFoAcUI__r02	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for the positive feedback and suggestions. **Q1**: *I think at least one more reasoning benchmark is needed in each category in order to justify that the improvement difference is indeed due to memorization instead of some dataset artifacts.* A: Based on the reviewer’s suggestion, we evaluated MIDAS and baseline models on another category of tasks called “story completion”, which includes tasks like...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	35.010	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.670	minority_unresolved	23.670	16.700	unresolved	unresolved			partially_fixed	unresolved	fixed	partially_fixed	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""unresolved"", ""mpnet"": ""fixed"", ""issue_ledger"": ""partially_fixed""}}"
KS8mIvetg2__r02	ICLR 2024 v1	fixed	fixed	4	Context fallback from aligned response context: Thank you for your thorough analysis and constructive feedback on our paper. We appreciate the opportunity to clarify the points raised and to provide additional insights into our research. N-gram overlap is a commonly utilized measure of contamination in the literature; however, it should be noted that it acts more as a measurement tool rather than as a...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: baseline comparison and model-size evidence were added	34.860	label=fixed; bucket=structured_error; disagreement=3; audit_score=20.620	structured_error	20.620	6.200	fixed	fixed		regressed	partially_fixed	fixed	fixed	unresolved	partially_fixed		baseline comparison and model-size evidence were added
